long 16.994047 lat 46.465493 viewpoint 0 degrees.jpeg,Cloud 96,Sky 96,Plant 95,Building 93,Tree 90,Asphalt 88,Tire 88,Road surface 87,Wheel 87,Lighting 87
long 16.994193625 lat 46.46454890625 viewpoint 180 degrees.jpeg,Sky 96,Cloud 96,Asphalt 89,Infrastructure 89,Road surface 89,Building 88,Tree 86,Mode of transport 86,Car 86,Thoroughfare 84
long 16.994193625 lat 46.46454890625 viewpoint 270 degrees.jpeg,Building 96,Window 92,Sky 91,House 90,Cloud 89,Vehicle 86,Architecture 86,Screenshot 82,Roof 79,Facade 79
long 16.994193625 lat 46.46454890625 viewpoint 90 degrees.jpeg,Window 94,Wood 86,Font 85,Building 82,Wall 81,Brick 79,Facade 78,Screenshot 78,Rectangle 76,Urban design 71
long 16.9941942333333 lat 46.4645526 viewpoint 0 degrees.jpeg,Sky 93,Cloud 91,Window 90,Infrastructure 89,Asphalt 89,Road surface 88,Building 87,Urban design 85,Mode of transport 85,Biome 83
long 16.9941942333333 lat 46.4645526 viewpoint 90 degrees.jpeg,Window 95,Building 91,Fixture 90,Font 83,Neighbourhood 83,Line 82,Material property 80,Real estate 80,Facade 80,Door 78
long 16.9941946833333 lat 46.4653648875 viewpoint 0 degrees.jpeg,Cloud 97,Sky 95,Property 94,Infrastructure 89,Asphalt 89,Road surface 87,Lighting 86,Land lot 84,Urban design 83,Screenshot 83
long 16.9941946833333 lat 46.4653648875 viewpoint 180 degrees.jpeg,Sky 95,Cloud 94,Plant 92,Infrastructure 89,Road surface 89,Asphalt 89,Biome 84,Screenshot 83,Line 82,Tree 82
long 16.9941946833333 lat 46.4653648875 viewpoint 270 degrees.jpeg,Sky 96,Building 95,Property 94,Plant 92,Cloud 91,Car 88,Asphalt 87,Tree 86,Road surface 86,Window 86
long 16.9941946833333 lat 46.4653648875 viewpoint 90 degrees.jpeg,Property 94,Window 93,Land lot 85,Font 83,Biome 83,Screenshot 83,Grass 82,Facade 79,Real estate 78,Building 78
long 16.9941961944444 lat 46.4637673333333 viewpoint 0 degrees.jpeg,Sky 95,Property 94,Cloud 94,Building 89,Tree 88,Screenshot 83,Biome 83,Asphalt 83,Urban design 82,Plant 80
long 16.9941961944444 lat 46.4637673333333 viewpoint 90 degrees.jpeg,Window 95,Property 94,Building 92,Land lot 85,Grass 84,Wood 84,Font 84,Biome 83,Screenshot 83,Plant 82
long 16.9942073692308 lat 46.4637554 viewpoint 0 degrees.jpeg,Window 94,Plant 93,Tree 89,Asphalt 87,Mode of transport 86,Sky 84,Graphics software 84,Biome 83,Road surface 83,Urban design 83
long 16.9942073692308 lat 46.4637554 viewpoint 180 degrees.jpeg,Building 95,Plant 91,Nature 90,Tree 87,Architecture 86,Asphalt 86,Land lot 85,Biome 84,House 84,Sky 83
long 16.9942073692308 lat 46.4637554 viewpoint 270 degrees.jpeg,Cloud 93,Building 93,Window 89,Sky 87,Biome 83,House 83,Screenshot 82,Wood 80,Plant 79,Facade 78
long 16.9942073692308 lat 46.4637554 viewpoint 90 degrees.jpeg,Property 94,Plant 93,Land lot 85,Tree 85,Biome 84,Urban design 83,Terrestrial plant 83,Grass 83,Font 82,Screenshot 81
long 16.9942074833333 lat 46.4640816 viewpoint 0 degrees.jpeg,Property 94,Photograph 94,Sky 94,Window 93,Building 93,Cloud 93,Road surface 89,Asphalt 88,Mode of transport 86,Font 85
long 16.9942074833333 lat 46.4640816 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 91,Nature 90,Asphalt 86,Font 84,Biome 84,Screenshot 83,Graphics software 82
long 16.9942074833333 lat 46.4640816 viewpoint 270 degrees.jpeg,Building 96,Window 95,Property 95,Light 91,Fixture 89,Door 88,House 87,Wood 87,Architecture 86,Neighbourhood 83
long 16.9942074833333 lat 46.4640816 viewpoint 90 degrees.jpeg,Building 90,Window 86,Biome 83,Tree 82,Screenshot 82,Line 82,Urban design 82,House 80,Facade 78,Font 78
long 16.9942099388889 lat 46.4647098666667 viewpoint 0 degrees.jpeg,Plant 94,Cloud 93,Sky 92,Window 89,Road surface 88,Asphalt 87,Building 86,Urban design 85,Screenshot 84,Biome 83
long 16.9942099388889 lat 46.4647098666667 viewpoint 180 degrees.jpeg,Cloud 95,Sky 95,Building 90,Infrastructure 89,Road surface 89,Asphalt 86,Tree 85,Mode of transport 85,Screenshot 83,Biome 83
long 16.9942099388889 lat 46.4647098666667 viewpoint 270 degrees.jpeg,Plant 95,Building 95,Property 95,Window 94,Sky 94,Nature 90,House 88,Land lot 86,Architecture 85,Biome 84
long 16.9942099388889 lat 46.4647098666667 viewpoint 90 degrees.jpeg,Window 95,Building 94,Fixture 85,Wood 82,Wall 81,Facade 79,Real estate 79,Font 78,Urban design 77,Rectangle 74
long 16.9942107 lat 46.4653646083333 viewpoint 0 degrees.jpeg,Cloud 97,Sky 95,Property 94,Infrastructure 89,Asphalt 89,Road surface 87,Lighting 86,Land lot 84,Urban design 83,Screenshot 83
long 16.9942107 lat 46.4653646083333 viewpoint 180 degrees.jpeg,Sky 95,Cloud 94,Plant 92,Infrastructure 89,Road surface 89,Asphalt 89,Biome 84,Screenshot 83,Line 82,Tree 82
long 16.9942107 lat 46.4653646083333 viewpoint 270 degrees.jpeg,Sky 96,Building 95,Plant 92,Cloud 91,Asphalt 87,Tree 87,Road surface 86,Car 86,Land lot 86,Window 86
long 16.9942107 lat 46.4653646083333 viewpoint 90 degrees.jpeg,Property 94,Window 93,Land lot 85,Font 83,Biome 83,Screenshot 83,Grass 82,Facade 79,Real estate 78,Building 78
long 16.9942119 lat 46.4639246 viewpoint 0 degrees.jpeg,Sky 95,Cloud 93,World 91,Building 90,Architecture 86,Urban design 85,Asphalt 85,Screenshot 83,Biome 82,House 82
long 16.9942119 lat 46.4639246 viewpoint 180 degrees.jpeg,Cloud 96,Sky 92,Plant 91,Tree 87,Screenshot 84,Biome 84,Urban design 82,Asphalt 82,Woody plant 81,Software 80
long 16.9942119 lat 46.4639246 viewpoint 270 degrees.jpeg,Cloud 94,Sky 93,World 91,Font 84,Biome 83,Screenshot 83,Software 79,Slope 78,Technology 76,Urban design 75
long 16.9942119 lat 46.4639246 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 92,Plant 90,Nature 90,Land lot 86,Vegetation 85,Biome 84,Grass 83,Screenshot 82
long 16.994215484375 lat 46.4653723710938 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.994215484375 lat 46.4653723710938 viewpoint 180 degrees.jpeg,Cloud 95,Sky 93,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Biome 84,Screenshot 83,Font 83,Line 82
long 16.994215484375 lat 46.4653723710938 viewpoint 270 degrees.jpeg,Sky 96,Property 94,Cloud 94,Building 93,Plant 90,Tree 88,Lighting 87,Street light 87,Land lot 86,Biome 82
long 16.994215484375 lat 46.4653723710938 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.994216 lat 46.4651762083333 viewpoint 0 degrees.jpeg,Cloud 97,Property 94,Sky 93,Asphalt 88,Urban design 84,Road surface 83,Font 83,Screenshot 83,Line 82,Tree 80
long 16.994216 lat 46.4651762083333 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 92,Plant 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Lighting 86
long 16.994216 lat 46.4651762083333 viewpoint 270 degrees.jpeg,Plant 92,Light 91,Nature 90,Sky 89,Tree 89,Building 89,Lighting 87,Biome 83,Urban design 83,Line 82
long 16.994216 lat 46.4651762083333 viewpoint 90 degrees.jpeg,Property 95,Window 94,Building 89,Land lot 86,Font 83,Grass 83,Biome 82,Line 82,House 80,Screenshot 80
long 16.9942180625 lat 46.4643915572917 viewpoint 0 degrees.jpeg,Sky 95,Window 93,Cloud 91,Building 90,Road surface 88,Asphalt 87,Urban design 85,Mode of transport 84,Screenshot 84,Biome 83
long 16.9942180625 lat 46.4643915572917 viewpoint 180 degrees.jpeg,Cloud 97,Car 96,Tire 96,Sky 95,Wheel 95,Vehicle 91,Infrastructure 89,Plant 88,Tree 87,Asphalt 87
long 16.9942180625 lat 46.4643915572917 viewpoint 270 degrees.jpeg,Tire 95,Wheel 95,Vehicle 95,Car 94,Photograph 94,Light 91,Motor vehicle 89,Cloud 88,Automotive lighting 88,Building 88
long 16.9942180625 lat 46.4643915572917 viewpoint 90 degrees.jpeg,Window 94,Building 93,Wood 87,Rectangle 84,Facade 79,Font 77,Screenshot 75,House 72,Brick 71,Siding 70
long 16.9942197058824 lat 46.4653792205882 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942197058824 lat 46.4653792205882 viewpoint 180 degrees.jpeg,Cloud 95,Sky 93,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Biome 84,Screenshot 83,Font 83,Line 82
long 16.9942197058824 lat 46.4653792205882 viewpoint 270 degrees.jpeg,Sky 96,Property 94,Cloud 94,Building 93,Plant 90,Tree 88,Lighting 87,Street light 87,Land lot 86,Biome 82
long 16.9942197058824 lat 46.4653792205882 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.9942248333333 lat 46.4648622083333 viewpoint 0 degrees.jpeg,Plant 94,Cloud 92,Sky 91,Nature 90,Road surface 89,Tree 88,Asphalt 88,Urban design 85,Mode of transport 84,Screenshot 83
long 16.9942248333333 lat 46.4648622083333 viewpoint 90 degrees.jpeg,Building 95,Window 94,Wood 89,Fixture 87,Rectangle 83,Neighbourhood 82,Residential area 80,Material property 80,Real estate 79,Facade 78
long 16.9942256444444 lat 46.4648671333333 viewpoint 0 degrees.jpeg,Plant 94,Cloud 92,Sky 91,Nature 90,Road surface 89,Tree 88,Asphalt 88,Urban design 85,Mode of transport 84,Screenshot 83
long 16.9942256444444 lat 46.4648671333333 viewpoint 180 degrees.jpeg,Cloud 97,Sky 94,Road surface 89,Asphalt 87,Biome 84,Window 84,Screenshot 83,Thoroughfare 83,Plant 82,Graphics software 81
long 16.9942256444444 lat 46.4648671333333 viewpoint 270 degrees.jpeg,Cloud 95,Building 95,Property 94,Plant 94,Sky 87,Land lot 85,Architecture 85,House 85,Biome 83,Tree 82
long 16.9942256444444 lat 46.4648671333333 viewpoint 90 degrees.jpeg,Building 95,Window 94,Wood 89,Fixture 87,Rectangle 83,Neighbourhood 82,Residential area 80,Material property 80,Real estate 79,Facade 78
long 16.9942259435897 lat 46.4637556461538 viewpoint 0 degrees.jpeg,Window 94,Plant 93,Infrastructure 89,Tree 89,Asphalt 87,Mode of transport 86,Sky 85,Graphics software 84,Biome 84,Road surface 83
long 16.9942259435897 lat 46.4637556461538 viewpoint 180 degrees.jpeg,Building 95,Plant 91,Nature 90,Tree 87,Architecture 86,Asphalt 86,Land lot 85,Biome 84,House 84,Sky 83
long 16.9942259435897 lat 46.4637556461538 viewpoint 270 degrees.jpeg,Cloud 93,Building 93,Window 89,Sky 87,Biome 83,House 83,Screenshot 82,Wood 80,Plant 79,Facade 78
long 16.9942259435897 lat 46.4637556461538 viewpoint 90 degrees.jpeg,Property 94,Plant 93,Land lot 85,Tree 85,Biome 84,Urban design 83,Terrestrial plant 83,Grass 82,Screenshot 81,Font 81
long 16.9942338382353 lat 46.4653789742647 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942338382353 lat 46.4653789742647 viewpoint 180 degrees.jpeg,Cloud 95,Sky 94,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Lighting 86,Biome 84,Screenshot 83,Font 82
long 16.9942338382353 lat 46.4653789742647 viewpoint 270 degrees.jpeg,Sky 96,Property 94,Cloud 94,Building 93,Plant 90,Tree 88,Lighting 87,Street light 87,Land lot 86,Biome 82
long 16.9942338382353 lat 46.4653789742647 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.9942341952381 lat 46.4637454 viewpoint 0 degrees.jpeg,Window 94,Plant 93,Tree 89,Asphalt 87,Mode of transport 86,Sky 84,Graphics software 84,Biome 83,Road surface 83,Urban design 83
long 16.9942341952381 lat 46.4637454 viewpoint 180 degrees.jpeg,Building 95,Plant 91,Nature 90,Tree 87,Architecture 86,Asphalt 86,Land lot 85,Biome 84,House 84,Sky 83
long 16.9942341952381 lat 46.4637454 viewpoint 90 degrees.jpeg,Property 94,Plant 93,Land lot 85,Tree 85,Biome 84,Urban design 83,Terrestrial plant 83,Grass 82,Screenshot 81,Font 81
long 16.9942368055556 lat 46.4653850763889 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942368055556 lat 46.4653850763889 viewpoint 180 degrees.jpeg,Cloud 95,Sky 94,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Lighting 86,Biome 84,Screenshot 83,Font 82
long 16.9942368055556 lat 46.4653850763889 viewpoint 270 degrees.jpeg,Sky 96,Property 94,Cloud 94,Building 93,Plant 90,Tree 88,Lighting 87,Street light 87,Land lot 86,Biome 82
long 16.9942368055556 lat 46.4653850763889 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.9942394605263 lat 46.4653905361842 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942394605263 lat 46.4653905361842 viewpoint 180 degrees.jpeg,Cloud 95,Sky 94,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Lighting 86,Biome 84,Screenshot 83,Font 82
long 16.9942394605263 lat 46.4653905361842 viewpoint 270 degrees.jpeg,Sky 96,Cloud 94,Property 94,Building 93,Plant 91,Street light 88,Tree 88,Lighting 88,Land lot 86,Biome 82
long 16.9942394605263 lat 46.4653905361842 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.9942399615385 lat 46.4651999326923 viewpoint 0 degrees.jpeg,Cloud 97,Property 94,Sky 93,Asphalt 88,Urban design 84,Road surface 83,Font 83,Screenshot 83,Line 82,Tree 80
long 16.9942399615385 lat 46.4651999326923 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 92,Plant 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Lighting 86
long 16.9942399615385 lat 46.4651999326923 viewpoint 270 degrees.jpeg,Plant 92,Light 91,Nature 90,Sky 89,Tree 89,Building 89,Lighting 87,Biome 83,Urban design 83,Line 82
long 16.9942399615385 lat 46.4651999326923 viewpoint 90 degrees.jpeg,Property 95,Window 94,Building 89,Land lot 86,Font 83,Grass 83,Biome 82,Line 82,House 80,Screenshot 80
long 16.9942404375 lat 46.465018859375 viewpoint 0 degrees.jpeg,Cloud 97,Sky 96,Infrastructure 89,Building 88,Plant 87,Asphalt 86,Window 86,Land lot 85,Urban design 84,Biome 84
long 16.9942404375 lat 46.465018859375 viewpoint 180 degrees.jpeg,Cloud 97,Sky 94,Photograph 94,Plant 91,Window 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Biome 85
long 16.9942404375 lat 46.465018859375 viewpoint 270 degrees.jpeg,Building 96,Window 95,Property 95,Plant 93,Nature 90,House 90,Cloud 90,Land lot 86,Architecture 86,Sky 85
long 16.9942404375 lat 46.465018859375 viewpoint 90 degrees.jpeg,Cloud 95,Ecoregion 92,Sky 89,World 88,Building 86,Land lot 86,Urban design 83,Biome 83,Grass 83,Line 82
long 16.99424135 lat 46.4650244 viewpoint 0 degrees.jpeg,Cloud 97,Sky 96,Infrastructure 89,Building 88,Plant 87,Asphalt 86,Window 86,Land lot 85,Urban design 84,Biome 84
long 16.99424135 lat 46.4650244 viewpoint 180 degrees.jpeg,Cloud 97,Sky 94,Photograph 94,Plant 91,Window 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Biome 85
long 16.99424135 lat 46.4650244 viewpoint 270 degrees.jpeg,Building 96,Window 95,Property 95,Plant 93,Nature 90,House 90,Cloud 90,Land lot 86,Architecture 86,Sky 85
long 16.99424135 lat 46.4650244 viewpoint 90 degrees.jpeg,Cloud 95,Ecoregion 93,Sky 90,Building 87,Land lot 86,Urban design 84,Biome 83,Grass 82,Font 80,Landmark 79
long 16.9942425 lat 46.4642342083333 viewpoint 0 degrees.jpeg,Window 94,Cloud 92,Building 91,Plant 91,Infrastructure 90,Vehicle 90,Road surface 90,Asphalt 89,Sky 89,Car 87
long 16.9942425 lat 46.4642342083333 viewpoint 180 degrees.jpeg,Cloud 95,Sky 95,Wheel 93,Tire 93,Car 89,Asphalt 88,Road surface 88,Window 86,Tree 83,Building 83
long 16.9942425 lat 46.4642342083333 viewpoint 270 degrees.jpeg,Building 96,Property 94,Sky 93,Lighting 87,House 87,Window 83,Neighbourhood 83,Biome 83,Residential area 83,Asphalt 82
long 16.9942425 lat 46.4642342083333 viewpoint 90 degrees.jpeg,Window 95,Property 94,Building 93,Door 88,Fixture 87,Facade 79,Font 78,Wood 75,Urban area 73,Rectangle 72
long 16.9942433111111 lat 46.4642391333333 viewpoint 0 degrees.jpeg,Window 94,Cloud 92,Building 91,Plant 91,Infrastructure 90,Vehicle 90,Road surface 90,Asphalt 89,Sky 89,Car 87
long 16.9942508991228 lat 46.4653990833333 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942508991228 lat 46.4653990833333 viewpoint 180 degrees.jpeg,Cloud 95,Sky 93,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Biome 84,Screenshot 83,Font 83,Line 82
long 16.9942508991228 lat 46.4653990833333 viewpoint 270 degrees.jpeg,Sky 96,Property 94,Cloud 94,Building 93,Plant 90,Tree 88,Lighting 87,Street light 87,Land lot 86,Biome 82
long 16.9942508991228 lat 46.4653990833333 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.9942514428571 lat 46.4637456285714 viewpoint 0 degrees.jpeg,Window 94,Plant 93,Tree 89,Asphalt 87,Mode of transport 86,Sky 84,Graphics software 84,Biome 83,Road surface 83,Urban design 83
long 16.9942514428571 lat 46.4637456285714 viewpoint 90 degrees.jpeg,Property 94,Plant 93,Land lot 85,Tree 85,Biome 84,Urban design 83,Terrestrial plant 83,Grass 83,Font 82,Screenshot 81
long 16.9942521444444 lat 46.4639251333333 viewpoint 0 degrees.jpeg,Sky 95,Cloud 93,World 91,Building 90,Architecture 86,Urban design 85,Asphalt 85,Screenshot 83,Biome 82,House 82
long 16.9942521444444 lat 46.4639251333333 viewpoint 180 degrees.jpeg,Cloud 96,Sky 92,Plant 91,Tree 87,Screenshot 84,Biome 84,Urban design 82,Asphalt 82,Woody plant 81,Software 80
long 16.9942521444444 lat 46.4639251333333 viewpoint 270 degrees.jpeg,Cloud 94,Sky 93,World 91,Font 84,Biome 83,Screenshot 83,Software 79,Slope 78,Technology 76,Urban design 75
long 16.9942521444444 lat 46.4639251333333 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 92,Plant 90,Nature 90,Land lot 86,Vegetation 85,Biome 84,Grass 83,Screenshot 82
long 16.9942566698565 lat 46.4652280574163 viewpoint 0 degrees.jpeg,Cloud 97,Property 94,Sky 93,Asphalt 88,Urban design 84,Road surface 83,Font 83,Screenshot 83,Line 82,Tree 80
long 16.9942566698565 lat 46.4652280574163 viewpoint 90 degrees.jpeg,Property 95,Window 94,Building 89,Land lot 86,Font 84,Grass 83,Biome 82,Line 82,House 80,Screenshot 79
long 16.9942570555556 lat 46.4651816666667 viewpoint 0 degrees.jpeg,Cloud 97,Property 94,Sky 93,Asphalt 88,Urban design 84,Road surface 83,Font 83,Screenshot 83,Line 82,Tree 80
long 16.9942570555556 lat 46.4651816666667 viewpoint 180 degrees.jpeg,Cloud 96,Property 94,Photograph 94,Sky 92,Plant 91,Infrastructure 90,Road surface 88,Asphalt 88,Building 87,Lighting 86
long 16.9942570555556 lat 46.4651816666667 viewpoint 270 degrees.jpeg,Plant 92,Light 91,Nature 90,Sky 89,Tree 89,Building 89,Lighting 87,Biome 83,Urban design 83,Line 82
long 16.9942570555556 lat 46.4651816666667 viewpoint 90 degrees.jpeg,Property 95,Window 94,Building 89,Land lot 86,Font 83,Grass 83,Biome 82,Line 82,House 80,Screenshot 80
long 16.9942574444444 lat 46.4637367333333 viewpoint 0 degrees.jpeg,Ecoregion 92,Plant 91,Green 90,Nature 90,Natural environment 89,Vegetation 87,Tree 86,Land lot 85,Biome 84,Screenshot 81
long 16.9942574444444 lat 46.4637367333333 viewpoint 180 degrees.jpeg,Building 96,Property 95,Window 94,Asphalt 87,House 87,Land lot 86,Architecture 86,Plant 86,Urban design 84,Door 84
long 16.9942574444444 lat 46.4637367333333 viewpoint 270 degrees.jpeg,Cloud 95,Plant 92,Sky 92,Infrastructure 90,Road surface 90,Asphalt 89,Tree 88,Lighting 87,Urban design 86,Building 86
long 16.9942574444444 lat 46.4637367333333 viewpoint 90 degrees.jpeg,Cloud 96,Sky 95,Plant 95,Infrastructure 91,Nature 90,Tree 90,Asphalt 90,Road surface 90,Tire 89,Vehicle 89
long 16.9942596805556 lat 46.465412375 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942596805556 lat 46.465412375 viewpoint 180 degrees.jpeg,Cloud 95,Sky 93,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Biome 84,Screenshot 83,Font 83,Line 82
long 16.9942596805556 lat 46.465412375 viewpoint 270 degrees.jpeg,Sky 96,Cloud 94,Property 94,Building 93,Plant 91,Street light 88,Tree 88,Lighting 88,Land lot 86,Biome 82
long 16.9942596805556 lat 46.465412375 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
long 16.9942609537037 lat 46.4654031203704 viewpoint 0 degrees.jpeg,Cloud 96,Sky 94,Building 90,Asphalt 88,Road surface 87,Plant 86,Urban design 85,Tree 85,Font 83,Screenshot 83
long 16.9942609537037 lat 46.4654031203704 viewpoint 180 degrees.jpeg,Cloud 95,Sky 94,Infrastructure 89,Asphalt 88,Road surface 87,Plant 86,Lighting 86,Biome 84,Screenshot 83,Font 82
long 16.9942609537037 lat 46.4654031203704 viewpoint 270 degrees.jpeg,Sky 96,Property 94,Cloud 94,Building 93,Plant 90,Tree 88,Lighting 87,Street light 87,Land lot 86,Biome 82
long 16.9942609537037 lat 46.4654031203704 viewpoint 90 degrees.jpeg,Property 94,Window 94,Building 90,Land lot 86,Grass 83,Biome 83,House 82,Screenshot 81,Font 80,Facade 79
